experiment_id,material_id,date,temperature_c,pressure_atm,result_yield_pct,researcher
c9d0f097-b8ae-4eda-871b-6827e7533c3b,6aaaa6f0-0530-483d-b730-79b6a3418d9d,2025-09-29,1041,3.75,75.65,Vanessa Arnold
f48c6f51-3dcb-44e2-9f65-ea26ddfbf549,227cbcb2-333f-4daf-a488-db56c96d198a,2024-02-25,33,2.42,83.43,Jessica Owens
619c3ef3-b0ea-4c74-a0ae-ff3bec1fff23,75cd1ac8-1527-4f6e-9946-6665d7331182,2024-11-29,1056,6.81,70.64,Todd Campbell
8067f280-9bf3-472d-b0c3-7fd5616f910f,0ba4f46b-2752-4c74-8f3c-1d768eafd51f,2025-03-30,533,1.89,66.5,Colin Thomas
b7cac20f-2599-463a-8c9c-3c4f14507b39,caf300cf-2c4b-43df-a40b-4686218e7f6a,2025-09-29,415,3.86,80.62,Juan Rivera
b360be0b-016b-4048-91aa-3ec25278274f,fab0d80a-0e2c-4afe-9b74-56811db125d4,2024-02-19,834,3.77,75.83,Alexander Bass
8fe9a165-f5ce-43f7-8b52-9a1bbc018048,0181d2d7-05f5-4717-a407-a171ec2322c4,2025-03-23,40,7.61,73.56,Danielle Long
f7c62066-7f2b-43d2-80ac-78ea016077eb,bc026e6d-894d-4cbc-acb2-a2b0fb27b70e,2025-10-08,622,5.7,79.98,Marisa Gill
ca1077e1-4858-43b2-b2f2-a36c2c3b36b3,3c056182-771b-4d9f-90b5-cc9b45591977,2024-08-28,772,2.5,43.48,Eric Young
68de4da9-1dde-473e-bfe3-7e783921e919,4d3d4ccb-57ca-4172-9169-7e401eb3f6ca,2025-01-12,724,2.27,61.42,Mary Franklin
36a6c1b9-bac9-4d49-8f8f-e3f4b8305478,de56c256-494b-4729-a387-2f99ce76dc80,2024-07-10,278,9.25,41.94,Ashley Morgan
eda2a3a7-0bae-460f-812a-11b0df1c4899,7dcfab00-a412-4956-bf67-e50ad68b56f0,2025-04-09,689,9.75,77.88,Angela King
5daab3d3-0282-4e16-8269-d45f7373d064,0990bf4b-fb66-41a9-9de8-1b25f78b4f11,2025-08-09,544,1.93,70.52,Jennifer Owen
3ef9a8b0-e6d4-4b1c-b829-d29e30875c05,2e13203f-ee80-4a73-a069-409f6233af10,2025-10-17,1031,0.84,80.53,Christopher Liu
ecc65d78-f98c-4455-a746-124c576a4966,3d47b021-6b0b-47db-96c2-4c639a4067eb,2024-10-09,568,8.75,80.43,Jennifer Whitehead
479b2eb1-9985-4aaf-bffb-a71d4cca0c0c,7b1812ac-42a5-4d77-90ca-f7ccefc962c1,2025-09-08,1005,1.13,45.7,Leslie Thompson
d1225939-852e-463b-9097-476da44ae6a4,9a66839e-f317-4efa-9383-f10b3be9e73c,2024-05-13,1021,7.56,65.77,Kristin Curry
08a55b24-e009-4860-9600-31db9f416316,0c4c035b-3d19-46cd-922e-14b995237373,2025-09-21,808,1.7,43.85,Danielle Kelley
32465bee-3c05-4744-87ed-c8e95d7ef484,61548f98-8bb9-46ab-b85e-d69225e0dafe,2024-02-18,631,8.66,51.41,Melissa Weeks
6d539ac2-0b7f-45fd-b1df-accf99a58fa1,70b322a5-aed3-4dd5-ba71-18faebb979de,2024-06-27,1062,5.37,60.55,Nancy Meza
c97a0c8a-7878-48a8-898a-2c32727766a1,a3c4f628-85c6-40fd-a688-f592f1ad851f,2024-03-09,552,1.38,49.14,William Estrada
763538c6-8a84-4295-a21f-c4bc82115313,9e4d6719-ce1c-4386-a8f8-9ef57f51d0aa,2025-10-23,545,7.44,71.03,Dr. Joshua Williams MD
ba77b446-cf00-4712-9a61-330f07e3eaeb,3572955e-1b9d-4439-874e-e55e32c82c73,2024-02-25,407,8.52,70.87,Shari Ingram MD
7a9c560f-80c4-4e85-8fc4-90f9eaff0efd,b06ed033-ce05-4daa-8666-e5e9cf1040c1,2025-06-06,1142,6.23,80.51,David Williams
8d2448df-f7d5-4fb4-9872-4b8857d7633b,99bee1c4-2678-4b78-9975-eab7aaa0dfb9,2024-04-26,947,1.5,46.99,William Young
f77d7571-7041-449e-b93c-3f83c99cd063,bc026e6d-894d-4cbc-acb2-a2b0fb27b70e,2025-04-24,714,8.05,77.41,Amy Taylor
866414f4-7d39-4e12-a35b-fc9274f660a9,0c4c035b-3d19-46cd-922e-14b995237373,2024-09-26,1122,3.61,68.71,Steven Campos
45c552b1-d69f-47fd-a4a1-d6f6055853b8,3572955e-1b9d-4439-874e-e55e32c82c73,2024-03-28,570,6.88,70.12,Bethany Chapman
7195d97c-6e16-4d64-996e-5535da3c713b,2bf91e3f-31d2-4704-ab5d-58edbaee3ef7,2024-03-03,235,5.88,67.35,Joshua Espinoza
2783dae4-1a3a-4462-9c13-75af986bbebd,0980c5a9-0c61-4f96-84de-b4e39a008624,2024-06-25,136,9.98,65.18,Wendy Lopez
c0f36fae-3264-41c0-91f4-6b8174d8a46d,fd3a3a5d-5d04-4369-b06a-9afae3b33755,2025-05-31,876,6.41,45.3,Jeremiah Moore
476aab84-ab61-4c67-af7c-14e13afd07cc,a4494ec8-9f3e-4819-b7a5-60bbd02b379b,2024-05-02,1097,9.35,54.55,Samuel Harvey
491e4e93-1289-4e57-85c7-45794ae1d22b,41155df8-5583-4719-b522-4d45628b6107,2025-05-07,574,5.19,79.5,Trevor Ellis
beb95499-cf24-47fc-af55-12582acb8122,2e13203f-ee80-4a73-a069-409f6233af10,2025-06-07,638,6.14,41.24,Christina Meyer
b00f3ec7-c593-4350-901f-475d82fe5800,f62f25f3-f4eb-472f-900c-131bca6080f8,2024-04-21,111,5.48,98.87,Stacy English
3195e13a-c557-4270-9ade-5af31c6e282b,227cbcb2-333f-4daf-a488-db56c96d198a,2023-12-31,93,8.42,97.47,Kristina Manning
7805e1fd-7b64-4b04-8241-ef68611548b9,b8eefdf4-6f29-41ce-9655-34ec143eaf8b,2025-03-10,808,5.24,49.86,Robert Roberts
f353e028-b5b2-420d-855a-e3b6d42d31eb,c79e21bd-63cb-4c11-b082-31379003618b,2025-07-04,966,3.7,77.17,Kimberly Erickson
5bb159b9-75b1-403c-a66b-1ac56e343d19,6004b192-4a19-49b2-84df-412363bfb275,2024-07-17,740,9.99,73.35,David Boyd
ccbe310d-6f35-404d-a805-367a85f25692,91a1a926-7927-42fb-a084-b6f51aa0e29e,2025-04-20,643,2.86,74.85,Thomas Rivera
91ad3fae-9d62-475e-bc18-f2fa1190ed47,ee482873-06ac-4695-a30f-6f6b5ec8e821,2024-10-09,583,4.64,90.52,Dr. Andres Perez DDS
5701ceef-2a7a-4164-b126-be05ca758e61,144d4b20-262c-4f78-8dd3-fc86ede24861,2025-09-11,845,1.68,75.54,Vanessa Smith
a252e79d-60c0-458c-885a-afad8738967c,bbc3e76d-e0b9-4513-a0fe-b56038685d32,2024-09-07,1190,6.01,90.38,Katelyn Wilson
be429e6b-b3ed-4cbb-93c2-1e1cfbd67b12,ea7c4adb-64a2-41d9-a4ec-5b4a91bb460c,2024-10-21,901,7.73,58.54,Audrey Rose
f5522d2e-c17d-48bc-b6c3-74bb402311ea,c4720bc9-ff57-474e-88d6-4909743ae880,2025-08-19,191,4.25,86.26,Paul Wilson
2d1bd809-ef2b-4dde-b298-3f5153c289ea,2bf91e3f-31d2-4704-ab5d-58edbaee3ef7,2025-09-23,806,6.72,52.7,Christopher Miller
1470de9e-7366-433c-a235-d0058f6b4164,bbb0db23-398f-496f-b78b-7b6cdc09758e,2024-02-01,307,3.4,98.65,Dennis Adams
e0bc7e9d-4ee8-424f-855b-538352db36ca,61898b9e-bc25-4a42-846e-9fca70765a12,2024-01-09,207,7.77,50.65,Margaret Thompson
b4bd97ba-4bda-4f94-981e-7e8c6a68082c,8885d069-0270-49c2-a932-7a71cb0bdbbc,2024-06-05,499,5.51,51.15,Joseph Bright
264159d8-bc27-4d8e-ba6c-a22b972bff29,c57abdb6-a2aa-44ad-89af-8b60febc91a6,2025-06-08,836,8.18,70.64,Deborah Powers
708ddb4f-0375-4595-8d3c-59f8cae87eec,21592fb7-0eec-4c6e-acf1-b7f922007dc5,2025-04-10,361,8.73,51.2,Dr. Daniel Morse
978d9021-174b-4317-aae8-d2b7380995d4,c57abdb6-a2aa-44ad-89af-8b60febc91a6,2024-03-15,666,4.56,46.65,Isaac Mckinney
4c526411-78d4-4869-9e9d-6830399ccf9a,654d6c45-1fbb-4812-bf42-bcb27378f142,2025-01-10,408,2.94,59.75,Michael Mcpherson
3ae29a7b-2029-4cc8-9d16-b509349853a9,fd3a3a5d-5d04-4369-b06a-9afae3b33755,2025-02-03,852,1.03,83.16,Kelly Smith
6099fc1f-55b9-43b7-b51b-d6cf7394fc45,f432720f-e753-4d0e-8d66-d744a258975a,2024-01-11,1081,4.37,70.95,Cynthia Johnson
62731bf0-980c-4f4c-902c-a404df56117f,de56c256-494b-4729-a387-2f99ce76dc80,2024-09-19,403,3.55,76.4,Jonathan Rios
23d39bd0-4337-4222-9b10-4f6020476980,6d08062b-38f9-4478-b5d9-0c9d3ba1a7ca,2025-05-02,21,7.52,43.38,Christine Martin
805048a2-2d4a-465f-950a-babc56e8bb01,86127d7f-db19-4280-96be-73c1eaecf253,2025-06-30,832,7.93,88.3,Christian Banks
49c3d1ba-6a38-428d-be3a-2d8537cd78d3,fab0d80a-0e2c-4afe-9b74-56811db125d4,2025-10-21,814,3.6,96.48,Melissa Williams
3c0a0002-d11a-45c1-9442-195cd84618a3,3ee8b0c8-7708-4aed-ae13-fa5606252397,2025-10-20,659,7.03,84.57,Austin Crawford
8912e064-255b-4a2e-9fa4-4155855c3a5d,14983c8a-9f5e-461e-9396-12fdc8307ad4,2025-02-08,1011,8.02,61.79,Carl Maxwell
2244d0f9-fd8e-4c0a-8c41-62aacca38f14,976d6360-53ba-429e-b3cb-30541ed91790,2025-07-02,1067,3.76,58.31,Martin Baker
e48ab237-7f39-43c7-9243-fb2d5f5456cd,618f6185-619a-4487-a224-02ba0b895933,2024-04-03,854,5.08,43.42,Amanda Lyons
3a9c6095-20d8-4372-8b9b-1a2c71aa9750,5074cad6-1da2-4933-9a89-504b64ed8cdc,2024-12-19,178,9.07,95.51,Marisa Rivera
6fa35e85-37b9-45b8-8378-ace1e71cfba3,654d6c45-1fbb-4812-bf42-bcb27378f142,2024-02-10,823,7.28,69.79,Colleen Alexander
8dc7db8d-1168-4533-904e-b4d9200ce929,9ad9d426-004e-4845-ad06-48bf1194cc47,2025-02-22,225,3.39,62.73,Kayla Adams
b94e8579-c364-40a1-bf32-4904a9528df4,63c47179-59c5-4759-b0a5-2bec6030fd24,2024-10-19,336,7.26,49.46,Rodney Smith
6c7d30b6-51f8-4d3c-9f37-b40b16d231f5,c862a285-1e72-4a09-abf0-9f3dc3d4b834,2025-03-27,446,9.27,56.52,Jennifer Smith
f3134f57-1fae-4123-8b80-6fcd4b6d7ab8,3ce8bd3f-3f39-4498-8df8-4225268ecfeb,2025-03-05,332,7.56,96.26,Jimmy Dunn
3602eb7c-eb46-4af3-8ce0-cc716316d37f,f20232a7-5362-4a7a-8763-2a44a11ce1b5,2024-09-21,748,1.77,45.75,Monica Perkins
e5a86b6d-359f-4d99-9df2-e63bed206ffb,38fdec40-3aa8-4e10-adc6-6dcf22ea60f9,2025-02-20,390,1.78,52.2,Jeffrey Burns
375872b3-f8bd-4d5f-8448-fabfc477335a,c862a285-1e72-4a09-abf0-9f3dc3d4b834,2024-12-12,267,7.5,77.52,Phillip Cuevas
96e846e6-2e63-47a8-a576-f9798d9805ca,cf5afe9a-e132-4ed1-8dc1-cf76e36aa395,2025-05-01,153,7.55,91.3,Yolanda Smith
7745cbb9-2510-414e-94f5-990ee76f4000,6004b192-4a19-49b2-84df-412363bfb275,2025-02-08,212,8.76,94.54,Rebecca Harding
cbd15a76-f364-4189-ac0d-beae01e2a8dc,0e9166da-a343-462b-bab3-1abf70c1f025,2025-05-23,1111,8.48,51.97,Hector Williams
e6b3d16a-952d-412b-a390-a151c7dcdd19,6aaaa6f0-0530-483d-b730-79b6a3418d9d,2025-03-15,795,2.4,90.3,Terri Fisher
d18fdf7b-4170-4c10-a2c8-9efa2c0bb27d,de56c256-494b-4729-a387-2f99ce76dc80,2024-11-23,25,7.54,56.54,Bradley Johnson
79392731-addb-4b7c-bc4c-e456d7b8ad94,07e8a83c-d065-4031-849c-c8701d8a22b6,2025-03-02,651,8.46,67.9,Brian Barnes
6feda0ff-62a1-4076-a910-abc1b6bf3c3a,618f6185-619a-4487-a224-02ba0b895933,2024-03-13,635,9.06,40.03,Erin Hurst
76ab4c76-dbb4-4fc7-8d87-f52104ee7b53,c8d6d7d2-f97d-4ed0-abe3-451dd059ce7c,2024-12-26,684,8.01,70.58,Timothy Guerra
865b3291-3c99-498a-9e45-6de7df85a8f9,2220c9f2-98cb-49d1-a82e-cb085cb7d302,2025-05-09,309,9.26,40.18,Dawn Williams
29836d0c-fe02-42f4-9ab8-363d94e31a28,a3c4f628-85c6-40fd-a688-f592f1ad851f,2025-02-04,665,2.8,61.49,Sharon Wallace
53748b97-551c-4506-99e0-2543a4f0192d,9604e67a-887e-4ada-97fd-9580d08f2451,2024-01-04,1011,5.54,67.67,April Stewart
8dbfc103-5a9e-4c2c-9e2a-0af18cf67edc,bf74d40d-9c12-42e7-bd6b-c48825f32c8a,2024-10-17,1185,6.96,90.01,Jose Mccarty
554440d0-8319-44ce-972c-295a9014c368,cf5afe9a-e132-4ed1-8dc1-cf76e36aa395,2025-01-26,1073,9.85,67.33,Mark Todd
15735ecd-6201-4a54-aac4-8a8ee3424c16,f96c2898-d6d6-4844-8242-8a641437d0b3,2025-04-22,948,8.74,51.08,Sarah Murillo
262fa0a1-b87a-449a-bc8c-db67a4f61c97,9f56ee43-bf97-4b34-8c2a-a74e5a93a8c1,2024-04-26,892,1.84,81.52,Aaron Hall
fa62b5e2-d26c-4fcb-98aa-6d611775dc49,c98abe5c-639a-4989-8923-dc77357b107a,2024-03-22,1092,8.54,86.36,Stephanie Allen
3960328f-83e4-4905-8254-73c05cceb2ac,a3c4f628-85c6-40fd-a688-f592f1ad851f,2024-07-02,699,2.91,84.87,Mrs. Margaret Wall
a6cce6f9-42ac-4945-8421-b8d6acf11e95,30241021-c104-42d1-b23b-02c64e8ea0ed,2024-12-03,124,5.2,60.22,Cole Bailey
8d0ce394-2351-4c47-893e-5ff7a0763c1b,befceb40-713c-4d8d-bba1-c019bc984974,2024-03-08,256,8.96,48.34,William Goodwin
4146ef9e-4501-4267-9840-7054a88e5174,56d77c1b-5c58-4e22-beff-ce8ddc913f70,2025-04-14,767,0.5,78.07,Geoffrey Perry
e4ff15fe-b26f-4eab-8e03-1ecc6d9ab2c9,cb349a63-7d83-4725-ade2-561272fb6268,2025-02-13,1164,3.55,77.47,Jessica Black
0ab9eba0-9d8c-4d3b-b3a1-4dcc2d3191bf,b48cabb9-c15e-4f31-8243-143786d954d3,2024-11-23,348,8.37,68.08,Beth Kline
e8b78946-5fac-437d-aff2-2d5e9449bdb7,7fbd36f5-3797-4751-bf47-4c17892c499e,2024-07-19,867,3.44,92.7,Robert Nelson
01501160-1d90-417c-b666-c2814beee36d,74010120-e4dc-4e20-b7ce-cb9463acdd98,2024-06-16,1044,6.78,60.54,Laura Moore
f9569d1d-d049-463b-9bf9-ad12aae4ca34,ee482873-06ac-4695-a30f-6f6b5ec8e821,2023-12-11,927,9.62,78.58,Michelle Rocha
bb9a2d81-6a19-40b8-95c2-e950e02d4f84,2f9dd843-6152-4f7e-8f04-7f126ec8b61f,2025-01-30,968,8.33,44.84,Michael Franklin
61feb34f-823b-4f30-af18-1dfea204f92c,13225e8b-cab0-4c49-84b6-0cf7e31ddde4,2024-09-17,1177,3.55,78.2,Frederick Barnett
a9533006-180c-46c9-ba5b-15a3646121bb,f96c2898-d6d6-4844-8242-8a641437d0b3,2024-10-09,1113,4.98,84.93,Charles Smith
f9ec8f5d-6d13-492e-8bc4-d9c5c5ed3bb1,fe024ed3-1676-4ad8-81e2-3d9e61d54ea2,2025-09-24,902,0.6,97.96,Michael White
ee92a2ca-8e22-44bb-a447-36be658671f1,3831c6e8-b236-4335-bc41-db6a76c1b335,2025-04-15,358,6.6,81.03,Ethan Friedman
0d4080e7-24ad-4ab6-b664-26a4471e62e6,648f66a6-6634-4c11-b67d-1acade73265e,2025-01-24,428,9.9,58.66,Anthony Bradford
40c70960-2754-4ea0-a5af-570432ad2be0,e715caca-ec08-4dec-bca5-ae5ada55f9e4,2024-01-11,897,3.88,90.56,Daniel Bennett
0d2fbf14-a92a-4698-85d7-0729776e301b,9770b134-eb77-46ab-be19-b0d952c1815e,2025-02-15,415,4.78,65.51,Matthew Doyle
6af513a0-22ac-4227-af0c-5d198b800c96,adfc7cf0-ca68-4cec-a5d5-bd725a03b590,2024-07-21,1159,3.65,89.79,Angie Guzman
a78a4888-6717-467f-8a3b-82f7a33bf485,962bc601-945c-4925-90d9-88e7d033abe8,2023-11-16,179,4.52,55.15,Christina Young
c7740e0b-f982-4273-a17a-0e58235c40d6,962bc601-945c-4925-90d9-88e7d033abe8,2024-01-24,481,6.66,98.87,James Sharp
ec791d19-6497-4e4b-aa9a-6a295453d60f,5f048599-9267-49b5-a593-f5d8f9b91169,2025-07-03,1175,6.59,93.17,Heather Ferguson
35947784-3c88-4198-bb89-7257f8a015df,c79e21bd-63cb-4c11-b082-31379003618b,2023-11-23,992,3.46,97.19,Randy Brown
76e969a6-1de3-446b-9f01-609b0ace2a91,1fcb1fce-9445-4df1-a2d1-a698f47529c4,2025-02-10,747,8.68,48.67,Crystal Arnold
c0ecbccc-18f6-4250-8aaf-3ad2bfc86564,7fbd36f5-3797-4751-bf47-4c17892c499e,2024-05-20,128,4.62,89.06,Charles Neal
9de24539-43f2-4f8f-b700-52bae8d7e442,0ba4f46b-2752-4c74-8f3c-1d768eafd51f,2024-06-04,924,1.76,43.08,Brandon Moore
b9ebdcf4-8b3a-4f0c-b7e0-ea14a74d8769,63c47179-59c5-4759-b0a5-2bec6030fd24,2024-12-19,972,4.42,58.27,Marc Dudley
0f2a93c5-1bbc-4845-8861-b988b367ebf9,ae1abe1f-0ba1-488f-975a-e39d31b85e05,2025-03-20,514,3.68,96.63,Jeffery Kaiser MD
a0f7128b-d95a-47cb-af56-29a7070a9028,21592fb7-0eec-4c6e-acf1-b7f922007dc5,2025-05-07,132,7.91,60.7,Elaine Jones
6a903519-d2a5-41f1-aec9-48c37a9433ca,21440b44-07bc-4f83-8e89-f0c3f47fb966,2024-10-31,322,1.4,68.03,Michelle Mccall
1f49fd20-635b-457f-90ab-d31226cbabe5,4c5cc13d-c115-4921-90b0-a226b4f88fa2,2023-11-17,729,8.16,62.68,Laura Williams
1ee72a36-8fd0-413e-8dea-c147bdcca3f1,2be6e85a-fd12-4c1d-acef-eb27a04f8a9a,2023-11-05,591,8.79,79.32,Pamela Oconnor
bfe8fc93-3da1-4564-8c5c-77eb012fee3a,6699ac4a-aa44-4812-ad48-c3fbbcd3a9ee,2024-01-30,1100,2.89,56.88,Mark Baker
7eae1fd8-b473-434e-9d63-7e6ac8f540be,7dcfab00-a412-4956-bf67-e50ad68b56f0,2025-05-05,879,5.26,55.98,Timothy Oliver
09fc110b-bc25-4bc2-b844-b2852676a07d,c85bd4e8-60f4-4e88-bd3b-cb5063dfbfee,2025-06-05,424,3.16,87.15,James Jackson
59c577cd-9603-448a-9695-e3af60711cd4,814c06a1-07bd-4113-a0d8-3c15f6d2839c,2024-10-03,1022,0.52,78.63,Regina Chen
2ac5d899-0901-4413-8041-f17223be6278,56d77c1b-5c58-4e22-beff-ce8ddc913f70,2025-01-05,596,7.44,61.38,Javier Gutierrez
f4bbf595-e525-403f-b752-0d6e427df0fb,0d41e9ef-deaa-4683-888f-4e753eb27c9a,2024-12-03,197,3.82,40.68,Samuel Stout
164c74c2-995d-4b86-accc-64dbeae68334,a2b80a8e-66dc-4c37-a737-1cd23b3f4093,2024-09-11,661,7.22,67.35,Joshua Campbell
99697409-05da-4dbe-b659-0eb73f235153,21440b44-07bc-4f83-8e89-f0c3f47fb966,2025-02-22,134,4.52,56.23,Caitlin Mcdonald
81a35473-6ed5-4960-a5ae-8cb17b23998b,2bf91e3f-31d2-4704-ab5d-58edbaee3ef7,2025-04-18,248,2.85,74.64,Janice Morgan
ee21e4d3-a955-4e97-9c1c-a8d7ab911add,8654a717-9763-49bd-b3e7-75eaa48e3439,2024-02-14,1037,4.34,60.57,Tyler Wilson
336d2778-48d1-47e2-8d47-697b53cfade9,03100292-3832-4cb9-8010-3b80e13b9bc3,2024-03-27,424,6.89,83.01,Chase Nash
2c2e5ddd-e0f7-411f-aea5-b098ae0ab2a9,d3c57cf1-76fa-4b0e-a075-b08b716875d3,2024-05-16,320,7.83,74.64,Mark Mcdaniel
